,hotel_id,clean_score,meal_score,location_score,sleep_score,room_score,service_score,facility_score,overall_score,num_review,review_score
13458,30009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,-1,-1.0
13459,30012,8.3,8.0,8.0,8.9,-1.0,8.6,6.8,7.9,11,6.04
13460,30013,9.3,7.7,8.6,9.2,-1.0,8.8,-1.0,8.55,-1,-1.0
13461,30014,8.7,-1.0,8.2,8.0,-1.0,8.8,8.5,8.9,-1,-1.0
13462,30016,9.6,-1.0,9.2,-1.0,-1.0,10.0,8.8,9.35,3,5.0
13463,30017,7.7,7.5,7.4,7.4,-1.0,7.7,-1.0,7.25,-1,-1.0
13464,30019,8.1,7.8,8.2,8.6,-1.0,8.2,7.2,7.95,7,6.6
13465,30020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.95,-1,-1.0
13466,30021,8.4,-1.0,8.4,-1.0,-1.0,8.8,8.0,8.5,5,9.28
13467,30022,8.8,8.0,9.4,8.6,-1.0,8.6,-1.0,9.05,-1,-1.0
13468,30023,8.9,8.6,8.4,8.9,-1.0,9.1,8.5,8.9,-1,-1.0
13469,30024,9.0,10.0,9.0,8.3,-1.0,9.3,-1.0,9.0,2,6.75
13470,30025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.8,-1,-1.0
13471,30026,9.5,8.1,9.0,8.5,-1.0,9.5,10.0,7.8,4,5.6
13472,30027,8.3,6.0,8.1,8.0,-1.0,8.1,7.4,7.95,11,8.18
13473,30028,7.9,8.0,9.0,8.6,-1.0,8.1,7.0,8.05,5,5.48
13474,30029,9.3,9.0,8.7,10.0,8.9,8.9,9.1,8.4,4,8.75
13475,30030,8.0,7.0,8.0,7.6,-1.0,6.8,-1.0,7.05,-1,-1.0
13476,30031,7.6,-1.0,8.4,-1.0,-1.0,7.6,5.6,7.5,-1,-1.0
13477,30032,6.4,-1.0,7.1,-1.0,-1.0,7.2,5.9,6.5,9,8.13
13478,30033,7.7,4.0,8.8,6.0,-1.0,8.7,8.8,8.0,-1,-1.0
13479,30034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.6,-1,-1.0
13480,30035,6.0,-1.0,5.6,-1.0,-1.0,6.0,6.0,6.1,-1,-1.0
13481,30036,7.7,8.2,8.3,8.1,-1.0,8.6,6.9,7.95,2,8.45
13482,30037,8.5,-1.0,8.4,-1.0,-1.0,8.7,8.0,8.8,-1,-1.0
13483,30039,6.0,-1.0,7.0,-1.0,6.1,6.6,5.7,6.5,-1,-1.0
13484,30040,7.6,7.6,8.3,7.9,7.6,7.7,6.7,7.4,-1,-1.0
13485,30041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.65,-1,-1.0
13486,30042,7.0,7.6,7.2,8.5,-1.0,7.4,6.7,7.7,-1,-1.0
13487,30043,6.7,-1.0,8.3,-1.0,-1.0,6.8,5.8,6.6,-1,-1.0
13488,30044,8.1,-1.0,7.4,-1.0,-1.0,8.4,7.4,7.95,2,8.2
13489,30046,8.2,7.1,8.6,7.0,8.8,9.0,8.8,8.25,-1,-1.0
13490,30047,7.9,-1.0,8.3,-1.0,-1.0,8.3,7.4,8.15,2,7.4
13491,30048,8.7,10.0,8.7,8.7,-1.0,8.0,-1.0,8.55,11,4.55
13492,30050,8.4,8.7,8.4,8.5,-1.0,8.3,7.2,7.55,-1,-1.0
13493,30051,8.1,8.7,8.8,8.0,-1.0,7.9,7.3,8.0,7,8.17
13494,30052,8.1,7.6,8.1,8.9,-1.0,8.0,6.8,7.8,11,6.56
13495,30053,8.3,-1.0,8.6,-1.0,-1.0,9.0,7.5,8.45,-1,-1.0
13496,30054,7.7,8.0,6.9,6.0,-1.0,6.8,6.2,7.05,-1,-1.0
13497,30055,9.0,-1.0,9.4,9.6,-1.0,9.0,-1.0,9.2,-1,-1.0
13498,30056,8.7,8.0,7.6,8.2,-1.0,8.4,-1.0,7.7,-1,-1.0
13499,30057,7.8,7.5,7.8,7.6,-1.0,7.3,-1.0,7.75,3,7.03
13500,30058,5.3,-1.0,5.5,-1.0,-1.0,6.3,5.3,6.1,-1,-1.0
13501,30059,8.0,-1.0,8.0,-1.0,-1.0,8.1,6.9,7.8,-1,-1.0
13502,30060,7.8,8.4,8.3,8.6,-1.0,8.1,7.5,7.8,-1,-1.0
13503,30061,8.7,10.0,9.3,10.0,-1.0,8.9,6.7,8.0,-1,-1.0
13504,30062,2.0,-1.0,6.0,-1.0,-1.0,2.0,2.0,3.5,-1,-1.0
13505,30063,5.0,7.6,7.2,8.0,-1.0,5.2,3.2,6.75,-1,-1.0
13506,30064,7.7,8.2,8.3,8.4,7.8,8.3,5.9,8.2,-1,-1.0
13507,30065,9.9,6.7,9.8,9.8,-1.0,9.6,10.0,9.15,28,4.46
13508,30066,8.5,7.5,8.6,8.8,-1.0,8.5,7.6,8.25,13,9.03
13509,30067,7.7,-1.0,7.3,-1.0,-1.0,7.3,7.0,7.25,-1,-1.0
13510,30068,6.7,-1.0,6.9,-1.0,-1.0,6.8,6.3,6.8,-1,-1.0
13511,30069,7.0,8.2,7.8,6.9,-1.0,6.8,-1.0,7.0,29,2.24
13512,30070,8.7,7.2,7.7,7.6,-1.0,8.5,7.4,8.25,2,3.0
13513,30071,6.8,-1.0,6.8,-1.0,-1.0,6.0,5.6,5.9,-1,-1.0
13514,30072,8.9,8.8,8.2,9.3,-1.0,8.8,8.3,9.0,6,6.8
13515,30073,7.0,-1.0,7.3,6.0,-1.0,7.7,7.7,8.4,-1,-1.0
13516,30074,6.7,-1.0,8.0,-1.0,-1.0,7.1,7.2,7.3,-1,-1.0
13517,30075,7.2,-1.0,8.2,-1.0,8.2,8.4,7.6,7.7,-1,-1.0
13518,30076,8.0,8.0,8.7,7.3,-1.0,7.3,-1.0,9.3,-1,-1.0
13519,30077,8.9,-1.0,9.3,-1.0,8.6,8.9,8.9,9.55,4,8.15
13520,30078,9.2,8.7,8.7,9.0,-1.0,9.3,8.4,8.75,3,8.07
13521,30080,7.8,-1.0,8.6,7.3,8.5,7.8,8.3,8.0,121,2.85
13522,30081,7.8,-1.0,8.7,-1.0,-1.0,8.4,7.3,7.5,2,3.5
13523,30082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
13524,30083,7.5,8.0,8.0,6.0,-1.0,7.5,6.6,8.0,6,5.53
13525,30085,9.4,-1.0,9.4,-1.0,9.5,9.2,9.1,9.05,15,9.65
13526,30086,7.8,7.3,8.1,7.4,-1.0,8.1,7.9,8.2,11,5.84
13527,30087,8.0,-1.0,8.0,-1.0,-1.0,8.0,8.0,8.65,-1,-1.0
13528,30088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.2,-1,-1.0
13529,30089,6.7,-1.0,7.2,7.3,-1.0,6.5,-1.0,6.85,4,2.3
13530,30090,9.3,-1.0,9.4,-1.0,9.1,9.1,9.0,9.2,16,8.25
13531,30091,9.2,7.0,8.8,8.8,-1.0,8.8,-1.0,7.6,-1,-1.0
13532,30092,7.7,-1.0,7.8,-1.0,7.7,7.8,7.1,7.8,-1,-1.0
13533,30093,8.7,8.0,8.9,9.4,-1.0,9.0,7.5,8.8,-1,-1.0
13534,30094,9.4,8.3,8.7,9.1,-1.0,8.8,-1.0,8.5,5,6.48
13535,30096,7.9,-1.0,7.7,6.8,-1.0,8.1,7.1,7.95,-1,-1.0
13536,30097,8.4,-1.0,8.0,-1.0,-1.0,8.5,7.8,8.75,5,5.92
13537,30098,8.3,-1.0,7.6,-1.0,-1.0,7.6,6.7,7.45,-1,-1.0
13538,30099,6.3,-1.0,7.6,-1.0,-1.0,6.9,6.1,7.25,2,6.0
13539,30100,8.4,8.0,9.0,8.1,8.0,8.6,7.8,8.1,-1,-1.0
13540,30102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.6,-1,-1.0
13541,30103,7.3,-1.0,7.4,8.0,7.3,7.9,6.7,7.45,-1,-1.0
13542,30104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.9,-1,-1.0
13543,30105,8.2,8.0,7.3,8.0,-1.0,7.3,7.7,7.95,5,8.7
13544,30106,10.0,-1.0,10.0,10.0,-1.0,10.0,10.0,9.3,-1,-1.0
13545,30110,7.5,8.0,7.4,8.8,-1.0,6.7,6.7,7.85,-1,-1.0
13546,30111,9.3,-1.0,8.3,-1.0,-1.0,9.5,8.0,8.9,-1,-1.0
13547,30112,8.5,-1.0,8.0,-1.0,-1.0,9.7,8.5,9.0,-1,-1.0
13548,30113,6.0,-1.0,8.0,-1.0,-1.0,6.7,5.3,7.25,-1,-1.0
13549,30114,8.3,-1.0,8.2,-1.0,8.0,8.4,7.4,8.1,-1,-1.0
13550,30117,8.7,8.6,9.1,9.1,-1.0,9.1,-1.0,8.85,-1,-1.0
13551,30120,5.0,-1.0,5.0,-1.0,-1.0,4.0,5.0,7.65,-1,-1.0
13552,30121,3.0,-1.0,8.0,-1.0,-1.0,6.0,3.0,4.8,-1,-1.0
13553,30123,6.0,-1.0,6.7,-1.0,-1.0,7.3,4.7,7.15,-1,-1.0
13554,30124,8.3,-1.0,7.9,-1.0,8.9,8.8,8.5,7.85,3,3.33
13555,30125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.05,-1,-1.0
13556,30126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.6,-1,-1.0
13557,30127,8.2,7.0,8.2,8.7,-1.0,7.8,7.0,7.85,-1,-1.0
13558,30128,9.3,8.9,9.1,9.0,-1.0,9.1,-1.0,8.7,-1,-1.0
13559,30129,9.3,9.0,9.3,10.0,-1.0,10.0,-1.0,9.2,7,4.57
13560,30130,8.3,8.0,8.4,9.0,8.4,8.4,7.9,8.4,6,4.75
13561,30131,6.6,-1.0,7.7,-1.0,-1.0,5.1,6.6,6.6,-1,-1.0
13562,30132,7.6,8.0,7.8,8.2,-1.0,7.2,6.1,7.35,50,3.47
13563,30134,8.5,8.0,8.6,8.2,-1.0,8.3,7.4,7.95,6,7.27
13564,30135,7.9,-1.0,8.1,9.0,-1.0,8.1,7.8,8.15,-1,-1.0
13565,30138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.9,-1,-1.0
13566,30139,8.1,6.7,8.2,7.7,-1.0,8.6,7.4,8.25,-1,-1.0
13567,30140,6.5,-1.0,7.1,-1.0,-1.0,6.7,6.3,6.85,-1,-1.0
13568,30141,8.5,7.0,8.7,8.9,-1.0,8.4,7.3,8.25,-1,-1.0
13569,30144,8.3,-1.0,9.7,-1.0,8.5,8.7,8.7,8.85,2,9.15
13570,30145,8.1,-1.0,8.4,-1.0,-1.0,8.4,7.8,6.0,-1,-1.0
13571,30146,8.1,-1.0,8.1,-1.0,-1.0,7.9,7.5,7.85,-1,-1.0
13572,30147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.1,-1,-1.0
13573,30148,6.5,6.5,6.5,6.5,-1.0,6.5,-1.0,6.6,-1,-1.0
13574,30150,10.0,-1.0,10.0,-1.0,-1.0,10.0,10.0,7.3,-1,-1.0
13575,30151,8.0,8.0,7.5,8.0,-1.0,7.5,-1.0,8.95,3,5.7
13576,30153,10.0,8.0,10.0,10.0,-1.0,9.0,-1.0,9.05,-1,-1.0
13577,30154,2.5,-1.0,2.5,-1.0,2.5,2.5,2.5,5.85,-1,-1.0
13578,30155,9.3,-1.0,8.7,-1.0,-1.0,10.0,8.7,9.0,-1,-1.0
13579,30156,7.8,7.4,8.6,7.8,-1.0,7.8,-1.0,8.05,-1,-1.0
13580,30157,7.8,-1.0,9.0,-1.0,7.6,8.4,6.6,8.55,-1,-1.0
13581,30158,8.0,-1.0,8.0,-1.0,-1.0,8.6,7.8,8.9,4,5.0
13582,30159,8.9,8.0,8.5,10.0,8.3,10.0,8.3,8.7,-1,-1.0
13583,30160,8.7,6.0,9.0,5.5,10.0,8.7,10.0,7.7,-1,-1.0
13584,30161,8.7,9.0,8.1,8.8,-1.0,8.8,8.0,8.4,-1,-1.0
13585,30164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
13586,30165,9.6,-1.0,8.4,-1.0,9.1,9.4,9.4,9.25,4,9.28
13587,30166,8.1,8.4,8.7,8.5,-1.0,9.0,8.0,8.6,13,7.96
13588,30168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,-1,-1.0
13589,30169,9.6,-1.0,8.6,-1.0,9.3,9.5,9.2,9.3,-1,-1.0
13590,30170,8.9,10.0,9.2,9.4,-1.0,8.8,7.2,8.45,102,3.58
13591,30171,8.2,-1.0,8.8,-1.0,-1.0,8.4,7.4,8.1,6,8.07
13592,30172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.65,2,4.0
13593,30173,8.4,8.4,8.6,8.6,-1.0,8.3,7.3,8.15,-1,-1.0
13594,30174,9.1,-1.0,8.0,-1.0,-1.0,9.4,8.0,8.85,-1,-1.0
13595,30175,8.3,7.7,8.2,8.7,-1.0,8.2,7.2,7.65,12,7.32
13596,30176,9.2,8.0,8.5,9.2,-1.0,9.1,-1.0,8.2,-1,-1.0
13597,30177,8.7,-1.0,8.7,-1.0,-1.0,10.0,7.3,8.8,-1,-1.0
13598,30178,7.2,8.5,8.8,8.6,7.5,7.9,5.2,8.1,9,6.79
13599,30179,7.3,-1.0,9.3,-1.0,-1.0,8.7,6.7,7.65,-1,-1.0
13600,30180,9.3,-1.0,9.1,9.2,-1.0,9.1,9.3,9.6,-1,-1.0
13601,30181,7.8,-1.0,7.7,6.0,8.9,8.0,8.9,8.6,110,8.52
13602,30184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.2,-1,-1.0
13603,30187,9.2,8.0,8.8,9.2,-1.0,9.4,-1.0,8.9,2,8.8
13604,30188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
13605,30189,7.7,-1.0,8.4,8.0,7.7,7.9,6.3,7.9,-1,-1.0
13606,30190,7.5,-1.0,8.5,8.0,-1.0,7.9,6.8,7.9,39,2.97
13607,30191,8.7,-1.0,8.3,-1.0,9.4,9.0,8.7,8.45,-1,-1.0
13608,30192,6.6,6.6,6.7,7.1,-1.0,6.8,5.7,6.85,-1,-1.0
13609,30193,8.7,7.9,8.4,8.6,-1.0,8.4,-1.0,7.95,10,8.57
13610,30194,8.2,-1.0,8.6,-1.0,-1.0,8.6,8.5,8.35,-1,-1.0
13611,30195,8.7,8.0,9.0,9.0,-1.0,9.2,8.0,8.65,3,9.33
13612,30196,8.3,8.0,8.3,8.7,-1.0,8.3,-1.0,7.9,-1,-1.0
13613,30197,8.3,-1.0,9.3,-1.0,-1.0,9.2,9.0,8.9,-1,-1.0
13614,30198,8.2,-1.0,8.8,-1.0,-1.0,8.4,7.4,8.1,-1,-1.0
13615,30199,9.4,-1.0,9.2,9.3,-1.0,9.3,8.7,9.55,37,4.62
13616,30200,7.5,8.0,8.3,10.0,-1.0,8.2,6.2,6.7,-1,-1.0
13617,30202,9.5,8.0,9.3,9.2,8.4,8.4,8.0,8.45,-1,-1.0
13618,30203,7.4,-1.0,7.3,-1.0,7.3,7.3,7.0,7.9,2,4.0
13619,30204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.25,-1,-1.0
13620,30206,7.6,-1.0,7.6,-1.0,-1.0,7.8,6.3,7.5,-1,-1.0
13621,30207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.95,-1,-1.0
13622,30210,8.0,-1.0,8.0,8.0,-1.0,8.0,-1.0,8.0,-1,-1.0
13623,30212,8.3,-1.0,8.4,-1.0,-1.0,8.2,7.2,7.85,-1,-1.0
13624,30213,7.5,-1.0,8.1,-1.0,-1.0,7.8,7.5,7.65,3,5.0
13625,30214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.8,-1,-1.0
13626,30215,9.0,8.4,8.4,9.3,-1.0,8.7,7.4,8.45,12,8.95
13627,30216,8.3,-1.0,8.1,-1.0,8.2,8.6,8.0,8.25,-1,-1.0
13628,30217,7.5,6.9,9.0,6.6,-1.0,8.9,8.0,6.45,-1,-1.0
13629,30218,9.3,-1.0,9.1,10.0,8.8,9.3,8.7,8.85,2,10.0
13630,30220,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
13631,30221,8.0,6.0,5.0,5.0,-1.0,7.0,-1.0,8.7,-1,-1.0
13632,30224,8.2,-1.0,8.0,-1.0,-1.0,8.6,8.0,7.95,-1,-1.0
13633,30225,9.4,-1.0,9.1,10.0,-1.0,9.5,8.5,9.0,7,9.44
13634,30226,8.9,-1.0,8.5,-1.0,8.9,8.9,8.8,8.85,3,9.4
13635,30227,9.4,8.8,9.3,9.3,-1.0,9.3,-1.0,8.0,14,8.33
13636,30228,8.8,-1.0,9.6,-1.0,-1.0,8.0,7.6,8.35,2,8.0
13637,30229,8.3,8.0,8.7,8.2,8.8,8.6,8.7,8.4,7,10.0
13638,30230,9.4,7.8,8.7,9.2,-1.0,8.9,8.8,8.85,30,6.64
13639,30231,9.2,7.8,8.6,8.5,-1.0,9.0,8.6,8.3,-1,-1.0
13640,30232,9.1,-1.0,9.1,-1.0,-1.0,9.5,8.9,6.9,-1,-1.0
13641,30233,8.8,8.7,8.7,8.6,8.8,8.9,8.3,8.9,-1,-1.0
13642,30234,9.3,-1.0,9.3,-1.0,8.8,9.6,8.6,9.1,-1,-1.0
13643,30235,7.2,7.5,7.6,7.2,-1.0,7.2,-1.0,7.5,-1,-1.0
13644,30236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.3,-1,-1.0
13645,30238,7.4,-1.0,7.5,-1.0,7.4,7.7,7.0,7.2,2,6.0
13646,30239,9.0,-1.0,9.0,-1.0,8.5,9.0,8.0,8.5,-1,-1.0
13647,30240,6.8,7.5,6.9,7.8,6.7,6.9,5.2,8.15,-1,-1.0
13648,30241,5.0,-1.0,7.5,-1.0,7.5,5.0,5.0,6.95,-1,-1.0
13649,30242,8.5,8.0,8.5,8.0,-1.0,8.1,6.9,8.45,-1,-1.0
13650,30243,10.0,-1.0,10.0,-1.0,10.0,10.0,10.0,9.05,4,4.0
13651,30244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1,-1.0
13652,30245,8.1,6.7,8.3,8.0,-1.0,8.3,7.8,7.7,-1,-1.0
13653,30246,8.6,8.0,8.3,8.5,-1.0,8.9,8.1,8.35,-1,-1.0
13654,30248,8.3,8.0,9.0,9.1,-1.0,8.4,8.8,8.7,4,8.78
13655,30249,8.3,-1.0,8.4,-1.0,-1.0,8.2,7.2,7.9,-1,-1.0
13656,30250,6.1,6.0,7.0,6.0,-1.0,6.9,6.2,7.3,-1,-1.0
13657,30251,6.2,-1.0,6.9,-1.0,-1.0,6.3,6.0,5.95,2,6.6
13658,30252,6.9,6.0,8.4,8.0,7.5,7.8,5.2,7.4,-1,-1.0
13659,30253,7.5,-1.0,7.3,-1.0,7.7,8.0,7.0,7.4,-1,-1.0
13660,30255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.6,-1,-1.0
13661,30256,7.5,-1.0,8.8,-1.0,8.8,8.8,7.5,8.75,-1,-1.0
13662,30257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.7,-1,-1.0
13663,30259,9.5,-1.0,9.5,-1.0,-1.0,10.0,8.5,8.3,-1,-1.0
13664,30260,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,-1,-1.0
13665,30261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,-1,-1.0
13666,30263,8.1,-1.0,9.4,-1.0,8.8,8.1,8.1,8.25,-1,-1.0
13667,30264,8.7,6.0,8.7,8.0,-1.0,8.7,8.3,8.4,2,9.6
13668,30265,8.3,-1.0,8.0,10.0,7.5,6.7,7.5,7.85,-1,-1.0
13669,30266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.75,-1,-1.0
13670,30267,9.6,-1.0,8.8,10.0,9.3,9.7,9.2,9.45,5,9.02
13671,30268,9.0,8.5,8.9,9.5,-1.0,8.6,7.4,8.05,5,3.2
13672,30269,8.5,8.1,8.7,8.8,-1.0,8.4,7.9,8.75,65,4.98
13673,30270,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.8,-1,-1.0
13674,30271,8.2,-1.0,8.5,-1.0,8.3,8.3,8.2,8.45,6,4.17
13675,30272,7.4,8.0,9.1,8.0,-1.0,7.9,7.2,7.75,-1,-1.0
13676,30274,8.9,8.0,8.6,8.9,-1.0,9.1,-1.0,8.7,-1,-1.0
13677,30275,10.0,-1.0,10.0,-1.0,10.0,10.0,10.0,8.5,2,4.0
13678,30277,5.7,-1.0,7.4,-1.0,-1.0,6.3,5.7,7.05,4,4.7
13679,30278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.5,-1,-1.0
13680,30279,9.0,-1.0,9.5,10.0,8.6,9.5,8.2,8.0,-1,-1.0
13681,30280,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
13682,30281,4.7,7.3,4.9,6.0,-1.0,4.7,4.0,6.1,-1,-1.0
13683,30282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.7,-1,-1.0
13684,30283,10.0,-1.0,10.0,-1.0,10.0,10.0,10.0,7.95,-1,-1.0
13685,30284,8.7,8.0,8.6,8.2,-1.0,8.6,9.0,7.55,4,6.72
13686,30285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
13687,30288,6.0,-1.0,7.4,-1.0,6.2,7.2,5.5,6.4,-1,-1.0
13688,30289,8.4,8.0,8.7,8.9,8.1,8.7,7.7,8.45,15,7.01
13689,30290,8.0,8.0,6.0,10.0,-1.0,8.3,6.0,8.0,-1,-1.0
13690,30291,5.6,8.5,5.7,9.1,-1.0,5.6,4.0,7.65,9,5.68
13691,30292,8.4,6.7,8.0,8.4,-1.0,8.4,-1.0,7.9,-1,-1.0
13692,30294,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,7.8,-1,-1.0
13693,30295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.9,-1,-1.0
13694,30296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.45,-1,-1.0
13695,30297,8.0,-1.0,8.0,8.0,-1.0,8.0,-1.0,8.4,-1,-1.0
13696,30298,7.3,-1.0,9.4,-1.0,-1.0,9.1,7.2,8.65,-1,-1.0
13697,30299,8.9,8.5,8.0,9.0,-1.0,9.0,7.8,8.75,-1,-1.0
13698,30300,8.5,-1.0,8.5,-1.0,-1.0,8.5,8.5,9.25,-1,-1.0
13699,30301,10.0,-1.0,10.0,-1.0,-1.0,10.0,10.0,6.75,-1,-1.0
13700,30302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.6,-1,-1.0
13701,30303,8.4,-1.0,8.8,-1.0,-1.0,8.3,7.7,8.15,-1,-1.0
13702,30304,7.4,-1.0,8.8,-1.0,-1.0,7.4,6.8,8.2,-1,-1.0
13703,30305,9.2,-1.0,9.4,-1.0,-1.0,9.1,9.4,9.4,3,5.0
13704,30306,8.6,8.4,8.1,9.2,-1.0,8.2,6.7,8.15,3,6.0
13705,30308,7.5,6.0,7.7,6.0,-1.0,7.7,8.5,8.6,-1,-1.0
13706,30309,7.0,-1.0,7.1,-1.0,-1.0,7.8,6.7,7.3,2,7.6
13707,30311,8.0,-1.0,9.0,-1.0,-1.0,9.0,6.0,8.0,-1,-1.0
13708,30312,8.4,8.0,9.0,8.2,-1.0,8.3,7.8,9.1,-1,-1.0
13709,30313,7.8,-1.0,8.3,-1.0,-1.0,7.9,7.4,8.45,7,7.37
13710,30314,9.5,-1.0,9.2,-1.0,9.2,9.4,9.2,9.3,-1,-1.0
13711,30315,9.4,-1.0,9.0,-1.0,-1.0,9.0,9.1,9.25,-1,-1.0
13712,30316,6.2,8.0,6.3,8.6,-1.0,5.5,5.0,7.8,3,5.47
13713,30317,8.3,-1.0,8.3,-1.0,-1.0,8.5,8.6,8.75,-1,-1.0
13714,30318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.1,-1,-1.0
13715,30319,7.7,8.0,7.9,6.7,8.1,7.5,6.9,7.6,-1,-1.0
13716,30320,7.5,-1.0,7.8,-1.0,-1.0,7.8,7.9,8.45,2,9.8
13717,30321,8.2,7.3,8.3,7.4,-1.0,8.4,7.5,8.35,2,3.5
13718,30322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,-1,-1.0
13719,30323,7.9,-1.0,7.5,9.0,7.6,7.5,6.8,7.2,-1,-1.0
13720,30324,9.0,-1.0,8.9,-1.0,8.9,9.0,8.9,8.9,-1,-1.0
13721,30325,9.3,8.0,9.0,9.1,-1.0,9.2,9.0,8.45,23,8.98
13722,30326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.8,-1,-1.0
13723,30327,7.6,-1.0,8.2,-1.0,7.7,8.8,7.4,8.0,-1,-1.0
13724,30328,8.0,-1.0,10.0,-1.0,-1.0,10.0,8.0,8.6,-1,-1.0
13725,30329,7.0,-1.0,6.9,-1.0,6.9,6.9,6.3,6.75,-1,-1.0
13726,30330,8.6,-1.0,9.1,-1.0,8.3,8.8,7.9,8.5,2,8.6
13727,30331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.45,-1,-1.0
13728,30332,8.3,8.0,8.7,8.0,7.6,8.2,7.2,8.0,-1,-1.0
13729,30333,8.1,7.5,8.7,7.6,-1.0,8.5,8.0,7.45,7,8.57
13730,30335,8.2,-1.0,8.8,-1.0,7.8,8.8,7.9,8.45,27,8.56
13731,30336,9.3,8.0,9.0,9.1,-1.0,9.2,9.0,9.1,-1,-1.0
13732,30337,9.1,-1.0,8.7,-1.0,-1.0,9.2,8.8,8.95,-1,-1.0
13733,30340,7.7,-1.0,8.3,-1.0,-1.0,7.5,8.0,7.0,6,7.73
13734,30341,7.8,7.5,7.9,7.5,8.5,7.6,7.5,8.0,-1,-1.0
13735,30342,8.3,-1.0,8.7,6.0,-1.0,8.0,8.0,8.95,-1,-1.0
13736,30343,10.0,-1.0,10.0,-1.0,-1.0,10.0,10.0,9.7,-1,-1.0
13737,30344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.65,-1,-1.0
13738,30345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.6,-1,-1.0
13739,30346,8.4,8.0,8.9,8.4,-1.0,8.7,8.0,8.2,-1,-1.0
13740,30347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,-1,-1.0
13741,30349,10.0,-1.0,8.7,-1.0,-1.0,8.7,10.0,9.6,18,4.61
13742,30351,9.4,-1.0,9.0,-1.0,-1.0,9.0,9.1,9.2,-1,-1.0
13743,30352,7.9,8.0,8.9,8.5,-1.0,9.3,8.3,8.7,3,9.2
13744,30353,8.4,-1.0,9.4,-1.0,8.4,9.4,8.8,8.55,-1,-1.0
13745,30354,8.9,8.0,8.5,8.7,8.9,8.2,8.6,8.7,3,8.4
13746,30356,9.5,8.0,8.6,9.2,-1.0,9.2,8.6,8.55,10,8.8
13747,30359,7.1,-1.0,7.1,-1.0,-1.0,7.1,6.9,7.25,-1,-1.0
