,domain_hotel_id,url,domain_id,hotel_id
3727,23371030,-1,4,39648
3728,2073032,https://www.booking.com/hotel/vn/phong-nha-homestay.vi.html,5,39648
3729,7354200,/vi-vn/village-house_2/hotel/dong-hoi-quang-binh-vn.html,3,39649
3730,32836370,-1,4,39649
3731,1852130,https://www.booking.com/hotel/vn/village-house.vi.html,5,39649
3732,1000001740438,https://m.traveloka.com/vi-vn/hotel/vietnam/village-house---hostel-1000001740438,2,39649
3733,3000020016172,https://m.traveloka.com/vi-vn/hotel/vietnam/victor-hotel-3000020016172,2,39651
3734,6381886,/vi-vn/victor-hotel_2/hotel/dong-hoi-quang-binh-vn.html,3,39651
3735,5981034,/vi-vn/charm-s-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39652
3736,44287933,-1,4,39652
3737,1000000819221,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-rustic-home-1000000819221,2,39652
3738,5393231,https://www.booking.com/hotel/vn/phong-nha-bolero-bungalow-dong-hoi.vi.html,5,39652
3739,2577854,/vi-vn/pepperhouse-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39653
3740,2576025,https://www.booking.com/hotel/vn/pepperhouse-homestay-lang-va.vi.html,5,39653
3741,14695745,/vi-vn/central-backpackers-hostel-phong-nha/hotel/dong-hoi-quang-binh-vn.html,3,39654
3742,6385511,/vi-vn/adam-eva-leaf-house/hotel/dong-hoi-quang-binh-vn.html,3,39655
3743,8138567,/vi-vn/the-oriental-ruby/hotel/dong-hoi-quang-binh-vn.html,3,39658
3744,37387304,-1,4,39658
3745,9000000275494,https://m.traveloka.com/vi-vn/hotel/vietnam/the-oriental-ruby-9000000275494,2,39658
3746,3000020005124,https://m.traveloka.com/vi-vn/hotel/vietnam/anh-linh-2-hotel-3000020005124,2,39659
3747,2472279,/vi-vn/anh-linh-2-hotel_2/hotel/dong-hoi-quang-binh-vn.html,3,39659
3748,19699860,-1,4,39659
3749,2442805,https://www.booking.com/hotel/vn/anh-linh-2.vi.html,5,39659
3750,24417770,-1,4,39660
3751,36784546,-1,4,39661
3752,6483142,/vi-vn/phong-nha-coco-riverside/hotel/dong-hoi-quang-binh-vn.html,3,39662
3753,1000001780634,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-coco-riverside-homestay-1000001780634,2,39662
3754,4390297,https://www.booking.com/hotel/vn/phong-nha-coco-riverside.vi.html,5,39662
3755,33336830,-1,4,39662
3756,9040708,/vi-vn/phong-nha-bolero-bungalow/hotel/dong-hoi-quang-binh-vn.html,3,39663
3757,44287933,-1,4,39663
3758,5393231,https://www.booking.com/hotel/vn/phong-nha-bolero-bungalow-dong-hoi.vi.html,5,39663
3759,9000000637215,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-bolero-bungalow-9000000637215,2,39663
3760,5325580,/vi-vn/motel-lan-huong/hotel/dong-hoi-quang-binh-vn.html,3,39664
3761,2332384,https://www.booking.com/hotel/vn/motel-lan-huong-dong-hoi.vi.html,5,39664
3762,7354433,/vi-vn/tam-s-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39665
3763,1000001057645,https://m.traveloka.com/vi-vn/hotel/vietnam/91-city-farmstay-1000001057645,2,39666
3764,5061340,/vi-vn/ruby-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39669
3765,7194284,/vi-vn/riverbank-motel/hotel/dong-hoi-quang-binh-vn.html,3,39670
3766,16398425,-1,4,39671
3767,3000010039061,https://m.traveloka.com/vi-vn/hotel/vietnam/tuong-minh-hotel-3000010039061,2,39671
3768,7468922,/vi-vn/phong-nha-friendly-home-2/hotel/dong-hoi-quang-binh-vn.html,3,39672
3769,9000000572347,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-friendly-home-2-9000000572347,2,39672
3770,40194516,-1,4,39672
3771,4949863,https://www.booking.com/hotel/vn/phong-nha-friendly-home-2.vi.html,5,39672
3772,6472286,/vi-vn/riverlife-homestay-double-room-with-river-view/hotel/dong-hoi-quang-binh-vn.html,3,39673
3773,6618307,/vi-vn/phong-nha-palafita-bungalow_2/hotel/dong-hoi-quang-binh-vn.html,3,39674
3774,1000001839879,https://m.traveloka.com/vi-vn/hotel/vietnam/palafita-bungalow-1000001839879,2,39674
3775,33312259,-1,4,39674
3776,7185041,/vi-vn/chinchu-motel/hotel/dong-hoi-quang-binh-vn.html,3,39675
3777,4897627,https://www.booking.com/hotel/vn/chinchu-motel-dong-hoi.vi.html,5,39675
3778,6472286,/vi-vn/riverlife-homestay-double-room-with-river-view/hotel/dong-hoi-quang-binh-vn.html,3,39677
3779,1000000875169,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-river-view-hotel-1000000875169,2,39677
3780,4497296,https://www.booking.com/hotel/vn/phong-nha-riverlife-homestay.vi.html,5,39677
3781,1184663,/vi-vn/phong-nha-discovery-hotel/hotel/dong-hoi-quang-binh-vn.html,3,39678
3782,1725751,https://www.booking.com/hotel/vn/phong-nha-river-house.vi.html,5,39678
3783,6389032,/vi-vn/ngoc-s-gader-house/hotel/dong-hoi-quang-binh-vn.html,3,39679
3784,35119777,-1,4,39681
3785,1000001875076,https://m.traveloka.com/vi-vn/hotel/vietnam/adp-homestay-and-coffee-1000001875076,2,39681
3786,4681411,https://www.booking.com/hotel/vn/adp-homestay-amp-coffee-thanh-pho-dong-hoi.vi.html,5,39681
3787,12659885,-1,4,39682
3788,1000000554865,https://m.traveloka.com/vi-vn/hotel/vietnam/nam-long-hotel-1000000554865,2,39682
3789,6361528,/vi-vn/oxalis-home_2/hotel/dong-hoi-quang-binh-vn.html,3,39683
3790,6990030,/vi-vn/queen-ponaland-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39684
3791,36308402,-1,4,39684
3792,9000000122591,https://m.traveloka.com/vi-vn/hotel/vietnam/queen-ponaland-homestay-9000000122591,2,39684
3793,4833342,https://www.booking.com/hotel/vn/queen-ponaland-homestay.vi.html,5,39684
3794,5846471,/vi-vn/coi-xay-gio-homestay-coffee-quang-binh/hotel/dong-hoi-quang-binh-vn.html,3,39685
3795,9000000220845,https://m.traveloka.com/vi-vn/hotel/vietnam/nam-anh-hotel---hostel-9000000220845,2,39686
3796,35546342,-1,4,39686
3797,2406700,/vi-vn/the-paddy-shack/hotel/dong-hoi-quang-binh-vn.html,3,39689
3798,2468836,https://www.booking.com/hotel/vn/the-paddy-shack.vi.html,5,39689
3799,8468832,/vi-vn/dream-villa-riverside/hotel/da-tich-vn.html,3,39690
3800,1541419,/vi-vn/ho-khanh-s-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39692
3801,22345003,-1,4,39692
3802,3000010040462,https://m.traveloka.com/vi-vn/hotel/vietnam/ho-khanhs-homestay-3000010040462,2,39692
3803,4233056,https://www.booking.com/hotel/vn/charm-39-s-homestay.vi.html,5,39692
3804,7422408,/vi-vn/banana-house-the-paddy-shack/hotel/dong-hoi-quang-binh-vn.html,3,39693
3805,3000010030806,https://m.traveloka.com/vi-vn/hotel/vietnam/hotel-68--3000010030806,2,39694
3806,7430247,/vi-vn/christmas-hotel/hotel/dong-hoi-quang-binh-vn.html,3,39694
3807,5927825,/vi-vn/loren-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39697
3808,37215965,-1,4,39697
3809,9000000233148,https://m.traveloka.com/vi-vn/hotel/vietnam/loren-homestay-9000000233148,2,39697
3810,3930208,https://www.booking.com/hotel/vn/loren-homestay.vi.html,5,39697
3811,3000010031359,https://m.traveloka.com/vi-vn/hotel/vietnam/adam-eva-homestay-3000010031359,2,39698
3812,4891471,/vi-vn/gia-phuc-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39699
3813,5289478,/vi-vn/phong-nha-bff-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39701
3814,3000020012612,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-bff-homestay-3000020012612,2,39701
3815,3558522,https://www.booking.com/hotel/vn/nam-viet-bt-homestay-quang-binh.vi.html,5,39701
3816,6899514,/vi-vn/viet-long-2/hotel/dong-hoi-quang-binh-vn.html,3,39702
3817,4726076,https://www.booking.com/hotel/vn/viet-long-2-dong-hoi1.vi.html,5,39702
3818,6899514,/vi-vn/viet-long-2/hotel/dong-hoi-quang-binh-vn.html,3,39703
3819,4726076,https://www.booking.com/hotel/vn/viet-long-2-dong-hoi1.vi.html,5,39703
3820,947352,/vi-vn/duong-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39704
3821,3000010031799,https://m.traveloka.com/vi-vn/hotel/vietnam/duong-homestay-3000010031799,2,39704
3822,7099390,/vi-vn/thanh-tinh-motel/hotel/dong-hoi-quang-binh-vn.html,3,39707
3823,7354433,/vi-vn/tam-s-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39708
3824,4710705,https://www.booking.com/hotel/vn/tams-homestay.vi.html,5,39708
3825,20216486,-1,4,39709
3826,1000000761198,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-little-villa-1000000761198,2,39709
3827,6877482,/vi-vn/thanh-loan-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39710
3828,6381869,/vi-vn/co-cuc-hotel-mountain-view/hotel/dong-hoi-quang-binh-vn.html,3,39714
3829,3000020013891,https://m.traveloka.com/vi-vn/hotel/vietnam/co-cuc-hotel-3000020013891,2,39714
3830,7354287,/vi-vn/phong-nha-riverlife-homestay_2/hotel/dong-hoi-quang-binh-vn.html,3,39715
3831,4497296,https://www.booking.com/hotel/vn/phong-nha-riverlife-homestay.vi.html,5,39715
3832,6381021,/vi-vn/the-little-phong-nha-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39716
3833,6471703,/vi-vn/riverlife-homestay-family-room-with-river-view/hotel/dong-hoi-quang-binh-vn.html,3,39718
3834,1000000875169,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-river-view-hotel-1000000875169,2,39718
3835,4497296,https://www.booking.com/hotel/vn/phong-nha-riverlife-homestay.vi.html,5,39718
3836,1000000555035,https://m.traveloka.com/vi-vn/hotel/vietnam/nam-long-plus-hotel-1000000555035,2,39719
3837,4034685,/vi-vn/adam-eva-homestay/hotel/dong-hoi-quang-binh-vn.html,3,39722
3838,3000010031359,https://m.traveloka.com/vi-vn/hotel/vietnam/adam-eva-homestay-3000010031359,2,39722
3839,35119777,-1,4,39722
3840,3000020001243,https://m.traveloka.com/vi-vn/hotel/vietnam/gia-bao-guesthouse-3000020001243,2,42161
3841,2394060,https://www.booking.com/hotel/vn/gia-bao-guesthouse.vi.html,5,42161
3842,5289478,/vi-vn/phong-nha-bff-homestay/hotel/dong-hoi-quang-binh-vn.html,3,44145
3843,3611924,https://www.booking.com/hotel/vn/phong-nha-bff-homestay-phong-nha.vi.html,5,44145
3844,3000020012612,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-bff-homestay-3000020012612,2,44145
3845,4500991,/vi-vn/carambola-bungalow/hotel/dong-hoi-quang-binh-vn.html,3,44146
3846,4516068,/vi-vn/carambola-bungalow-with-river-view/hotel/dong-hoi-quang-binh-vn.html,3,44147
3847,6169932,/vi-vn/carambola-bungalow-mountain-view/hotel/dong-hoi-quang-binh-vn.html,3,44148
3848,22997674,-1,4,44148
3849,3127186,https://www.booking.com/hotel/vn/carambola-bungalow.vi.html,5,44148
3850,1000000852461,https://m.traveloka.com/vi-vn/hotel/vietnam/carambola-bungalow-1000000852461,2,44148
3851,22997674,-1,4,44150
3852,1000000852461,https://m.traveloka.com/vi-vn/hotel/vietnam/carambola-bungalow-1000000852461,2,44150
3853,5861535,/vi-vn/carambola-bungalow-bungalow-water-front/hotel/dong-hoi-quang-binh-vn.html,3,44150
3854,1000000852461,https://m.traveloka.com/vi-vn/hotel/vietnam/carambola-bungalow-1000000852461,2,44151
3855,6171680,/vi-vn/carambola-bungalow-1-queen-bed-mountain-view/hotel/dong-hoi-quang-binh-vn.html,3,44151
3856,4609301,/vi-vn/nguyen-shack-phong-nha-eco-resort/hotel/dong-hoi-quang-binh-vn.html,3,44690
3857,29365807,-1,4,44690
3858,3160891,https://www.booking.com/hotel/vn/nguyen-shack-tribal-life-in-the-forest-amp-more.vi.html,5,44690
3859,2988062,/vi-vn/phong-nha-tuan-garden-house/hotel/dong-hoi-quang-binh-vn.html,3,44691
3860,9000000099297,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha--tuan-garden-house---hostel-9000000099297,2,44691
3861,2764655,https://www.booking.com/hotel/vn/phong-nha-tuan-garden-house.vi.html,5,44691
3862,5824688,/vi-vn/sea-star-hostel/hotel/dong-hoi-quang-binh-vn.html,3,44693
3863,3000010030767,https://m.traveloka.com/vi-vn/hotel/vietnam/hai-dang-resort-3000010030767,2,44696
3864,7259021,/vi-vn/khach-san-thien-long/hotel/dong-hoi-quang-binh-vn.html,3,44929
3865,4940620,https://www.booking.com/hotel/vn/khach-san-thien-long.vi.html,5,44929
3866,7262766,/vi-vn/peaceful-house-hostel/hotel/dong-hoi-quang-binh-vn.html,3,45171
3867,4719307,https://www.booking.com/hotel/vn/peaceful-house-hostel.vi.html,5,45171
3868,9000000092969,https://m.traveloka.com/vi-vn/hotel/vietnam/peaceful-house-homestay-9000000092969,2,45171
3869,5877213,/vi-vn/motorvina-s-homestay/hotel/dong-hoi-quang-binh-vn.html,3,45839
3870,3000020016863,https://m.traveloka.com/vi-vn/hotel/vietnam/motorvinas-homestay-3000020016863,2,45839
3871,31616766,-1,4,45839
3872,2073032,https://www.booking.com/hotel/vn/phong-nha-homestay.vi.html,5,45839
3873,36784546,-1,4,45992
3874,36778367,-1,4,46172
3875,5168516,/vi-vn/mango-hostel_2/hotel/dong-hoi-quang-binh-vn.html,3,46632
3876,28773620,-1,4,46632
3877,3651400,https://www.booking.com/hotel/vn/mango-hostel.vi.html,5,46632
3878,1000001036659,https://m.traveloka.com/vi-vn/hotel/vietnam/mango-hostel-1000001036659,2,46632
3879,5868433,/vi-vn/pomelo-homestay/hotel/da-tich-vn.html,3,46641
3880,7430561,/vi-vn/golden-forest-homestay_2/hotel/dong-hoi-quang-binh-vn.html,3,46748
3881,34914057,-1,4,46748
3882,4618486,https://www.booking.com/hotel/vn/golden-forest-homestay.vi.html,5,46748
3883,1000001861851,https://m.traveloka.com/vi-vn/hotel/vietnam/golden-forest-homestay-1000001861851,2,46748
3884,8492278,/vi-vn/chau-anh-luxury-hotel/hotel/da-tich-vn.html,3,46835
3885,38704448,-1,4,46835
3886,12783396,/vi-vn/doan-gia-resort-h12783396/hotel/dong-hoi-quang-binh-vn.html,3,46857
3887,44529315,-1,4,46857
3888,5476589,https://www.booking.com/hotel/vn/doan-gia-resort.vi.html,5,46857
3889,9000000717370,https://m.traveloka.com/vi-vn/hotel/vietnam/doan-gia-resort-phong-nha-9000000717370,2,46857
3890,1000000875169,https://m.traveloka.com/vi-vn/hotel/vietnam/phong-nha-river-view-hotel-1000000875169,2,46865
3891,23339401,-1,4,46865
3892,1289346,https://www.booking.com/hotel/vn/phong-nha-backpacker-hostels.vi.html,5,46865
3893,8705804,/vi-vn/sony-homestay/hotel/bo-trach-vn.html,3,46890
3894,41055349,-1,4,46890
3895,9000000534497,https://m.traveloka.com/vi-vn/hotel/vietnam/riverview-home-9000000534497,2,46890
3896,42019924,-1,4,47289
3897,9000000572209,https://m.traveloka.com/vi-vn/hotel/vietnam/trung-duc-hotel-9000000572209,2,47289
3898,39658226,-1,4,47475
3899,9000000337273,https://m.traveloka.com/vi-vn/hotel/vietnam/moc-homestay-9000000337273,2,47475
3900,3000010029558,https://m.traveloka.com/vi-vn/hotel/vietnam/muong-thanh-grand-thanh-hoa-hotel-3000010029558,2,182
3901,745965,/vi-vn/muong-thanh-thanh-hoa-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,182
3902,9747552,-1,4,182
3903,1266675,https://www.booking.com/hotel/vn/muong-thanh-thanh-hoa.vi.html,5,182
3904,53867798,-1,4,867
3905,503365,/vi-vn/hoa-thuy-tien-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,970
3906,280938,/vi-vn/lam-kinh-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,1416
3907,47059566,-1,4,1416
3908,3000010030158,https://m.traveloka.com/vi-vn/hotel/vietnam/lam-kinh-hotel-3000010030158,2,1416
3909,2418303,/vi-vn/hai-tien-plaza-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,1615
3910,928025,/vi-vn/dragon-sea-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,1802
3911,255243,/vi-vn/van-chai-resort/hotel/thanh-hoa-sam-son-beach-vn.html,3,2153
3912,15906923,-1,4,7308
3913,3000010029988,https://m.traveloka.com/vi-vn/hotel/vietnam/phoenix-hotel-thanh-hoa-3000010029988,2,7308
3914,1135609,/vi-vn/semec-hotel/hotel/tanh-gia-thanh-hoa-vn.html,3,8708
3915,28961209,-1,4,8708
3916,4304115,https://www.booking.com/hotel/vn/khach-san-semec-nghi-son.vi.html,5,8708
3917,1515233,/vi-vn/palm-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,22487
3918,3000010030701,https://m.traveloka.com/vi-vn/hotel/vietnam/palm-hotel-thanh-hoa-3000010030701,2,22487
3919,16409864,-1,4,22487
3920,1962131,https://www.booking.com/hotel/vn/palm-thanh-hoa.vi.html,5,22487
3921,1694944,/vi-vn/bao-ngoc-villa-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,22581
3922,2320619,/vi-vn/ivy-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,23050
3923,1815591,https://www.booking.com/hotel/vn/ivy-hai-tien.vi.html,5,23050
3924,11301201,/vi-vn/dao-ngoc-hotel/hotel/tanh-gia-thanh-hoa-vn.html,3,23188
3925,9000000575026,https://m.traveloka.com/vi-vn/hotel/vietnam/dao-ngoc-hotel-9000000575026,2,23188
3926,926899,/vi-vn/flc-luxury-resort-samson/hotel/thanh-hoa-sam-son-beach-vn.html,3,23203
3927,926909,/vi-vn/flc-luxury-hotel-samson/hotel/thanh-hoa-sam-son-beach-vn.html,3,23339
3928,4974139,/vi-vn/tan-truong-son-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42283
3929,4000001057219,https://m.traveloka.com/vi-vn/hotel/vietnam/vinpearl-hotel-thanh-hoa-4000001057219,2,42284
3930,5686721,/vi-vn/vinpearl-hotel-thanh-hoa/hotel/thanh-hoa-sam-son-beach-vn.html,3,42284
3931,29087444,-1,4,42284
3932,3967258,https://www.booking.com/hotel/vn/vinpearl-thanh-hoa.vi.html,5,42284
3933,2167030,/vi-vn/ngoc-trai-02-flc-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42285
3934,2288905,https://www.booking.com/hotel/vn/ngoc-trai-26-flc-sam-son.vi.html,5,42285
3935,6884718,/vi-vn/marissa-hotel-spa-hai-tien/hotel/thanh-hoa-sam-son-beach-vn.html,3,42286
3936,4730399,https://www.booking.com/hotel/vn/marissa.vi.html,5,42286
3937,6857201,/vi-vn/summer-villa-for-dreamy-holidays-9/hotel/thanh-hoa-sam-son-beach-vn.html,3,42288
3938,27694902,-1,4,42290
3939,6257939,/vi-vn/xuan-thanh-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42291
3940,4713827,https://www.booking.com/hotel/vn/xuan-thanh.vi.html,5,42291
3941,4943415,/vi-vn/paracel-resort-hai-tien_2/hotel/thanh-hoa-sam-son-beach-vn.html,3,42293
3942,24069545,-1,4,42294
3943,11755853,-1,4,42298
3944,6584099,https://www.booking.com/hotel/vn/melody-villa-flc-sam-son-resort.vi.html,5,42298
3945,15852417,/vi-vn/villa-flc-s-m-son-g-n-bi-n/hotel/thanh-hoa-sam-son-beach-vn.html,3,42299
3946,6903738,/vi-vn/golden-dream-hotel_2/hotel/thanh-hoa-sam-son-beach-vn.html,3,42300
3947,9000000170749,https://m.traveloka.com/vi-vn/hotel/vietnam/the-marron-hotel-9000000170749,2,42301
3948,6944366,/vi-vn/the-marron-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42301
3949,36157795,-1,4,42301
3950,4762776,https://www.booking.com/hotel/vn/the-marron-thanh-hoa.vi.html,5,42301
3951,288511,/vi-vn/sao-mai-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42302
3952,5975147,https://www.booking.com/hotel/vn/khach-san-sao-mai-thanh-pho-thanh-hoa1.vi.html,5,42302
3953,4934834,/vi-vn/central-hotel-thanh-hoa/hotel/thanh-hoa-sam-son-beach-vn.html,3,42303
3954,3000020010020,https://m.traveloka.com/vi-vn/hotel/vietnam/central-hotel-thanh-hoa-3000020010020,2,42303
3955,24024937,-1,4,42303
3956,2418303,/vi-vn/hai-tien-plaza-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42304
3957,2487954,https://www.booking.com/hotel/vn/hai-tien-plaza.vi.html,5,42304
3958,2235604,/vi-vn/duc-hoang-villa/hotel/thanh-hoa-sam-son-beach-vn.html,3,42305
3959,14695493,/vi-vn/dai-viet-hotel_2/hotel/thanh-hoa-sam-son-beach-vn.html,3,42308
3960,33402253,-1,4,42308
3961,3857424,https://www.booking.com/hotel/vn/dai-viet.vi.html,5,42308
3962,15907312,/vi-vn/villa-flc-sam-son-nt01/hotel/ninh-binh-vn.html,3,42309
3963,3718780,/vi-vn/villa-motel-h9805372/hotel/thanh-hoa-sam-son-beach-vn.html,3,42312
3964,1000000827260,https://m.traveloka.com/vi-vn/hotel/vietnam/motel-villa-1000000827260,2,42312
3965,22502604,-1,4,42312
3966,6934403,/vi-vn/hung-manh-hotel-hai-tien/hotel/thanh-hoa-sam-son-beach-vn.html,3,42314
3967,4707739,https://www.booking.com/hotel/vn/hung-manh-thanh-hoa1.vi.html,5,42314
3968,5812025,/vi-vn/minh-hang-motel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42316
3969,3677594,https://www.booking.com/hotel/vn/nha-nghi-minh-hang.vi.html,5,42316
3970,7246658,/vi-vn/cong-anh-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42317
3971,22520692,-1,4,42317
3972,9345456,/vi-vn/khach-san-hoang-thai/hotel/thanh-hoa-sam-son-beach-vn.html,3,42318
3973,2278492,https://www.booking.com/hotel/vn/f5-motel.vi.html,5,42324
3974,6934403,/vi-vn/hung-manh-hotel-hai-tien/hotel/thanh-hoa-sam-son-beach-vn.html,3,42325
3975,1815591,https://www.booking.com/hotel/vn/ivy-hai-tien.vi.html,5,42325
3976,2393327,/vi-vn/ngoc-trai-01-villa-flc-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42326
3977,2448189,https://www.booking.com/hotel/vn/ngoc-trai-01-villa-flc-sam-son.vi.html,5,42326
3978,7354379,/vi-vn/khach-san-uc-thang/hotel/thanh-hoa-sam-son-beach-vn.html,3,42327
3979,6857143,/vi-vn/summer-villa-flc-sam-son-5/hotel/thanh-hoa-sam-son-beach-vn.html,3,42331
3980,2480374,/vi-vn/king-sam-son-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42332
3981,4639009,/vi-vn/sh20-villa-flc-samson/hotel/thanh-hoa-sam-son-beach-vn.html,3,42333
3982,7422798,/vi-vn/hai-lan-homestay/hotel/thanh-hoa-sam-son-beach-vn.html,3,42334
3983,7113317,/vi-vn/khach-san-69/hotel/thanh-hoa-sam-son-beach-vn.html,3,42336
3984,2393327,/vi-vn/ngoc-trai-01-villa-flc-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42337
3985,2448189,https://www.booking.com/hotel/vn/ngoc-trai-01-villa-flc-sam-son.vi.html,5,42337
3986,7343117,/vi-vn/biet-thu-flc-vip-0964543966/hotel/thanh-hoa-sam-son-beach-vn.html,3,42338
3987,7107750,/vi-vn/villa-380m-flc-sam-son-7-phong-ngu/hotel/thanh-hoa-sam-son-beach-vn.html,3,42340
3988,6416875,https://www.booking.com/hotel/vn/villa-sam-son-7-phong-ngu-co-be-boi-san-vuon-rong.vi.html,5,42340
3989,7237948,/vi-vn/happy-bear-villa-bi-t-th-nt108-flc-s-m-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42342
3990,3438351,https://www.booking.com/hotel/vn/biet-thu-bien-flc-sam-son-thanh-hoa.vi.html,5,42342
3991,40807396,-1,4,42343
3992,15852417,/vi-vn/villa-flc-s-m-son-g-n-bi-n/hotel/thanh-hoa-sam-son-beach-vn.html,3,42344
3993,14877669,/vi-vn/romantic-villa-flc-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42345
3994,7447371,/vi-vn/biet-thu-flc-sam-son_2/hotel/thanh-hoa-sam-son-beach-vn.html,3,42346
3995,25031069,-1,4,42346
3996,15851082,/vi-vn/biet-thu-nghi-duong-sao-bien-villa-flc-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42347
3997,2480374,/vi-vn/king-sam-son-hotel/hotel/thanh-hoa-sam-son-beach-vn.html,3,42349
3998,6857201,/vi-vn/summer-villa-for-dreamy-holidays-9/hotel/thanh-hoa-sam-son-beach-vn.html,3,42350
3999,14877669,/vi-vn/romantic-villa-flc-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42351
4000,40807396,-1,4,42351
4001,15907312,/vi-vn/villa-flc-sam-son-nt01/hotel/ninh-binh-vn.html,3,42353
4002,15224247,/vi-vn/tico-garden-villa-nghi-duong-cao-cap-flc-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42356
4003,1694944,/vi-vn/bao-ngoc-villa-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42358
4004,7237948,/vi-vn/happy-bear-villa-bi-t-th-nt108-flc-s-m-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42360
4005,7248989,/vi-vn/biet-thu-flc-tp-sam-son/hotel/thanh-hoa-sam-son-beach-vn.html,3,42361
4006,15901596,/vi-vn/villa-flc-sam-son-nt-05/hotel/ninh-binh-vn.html,3,42363
4007,6749122,/vi-vn/khach-san-s-hai-tien/hotel/thanh-hoa-sam-son-beach-vn.html,3,42367
4008,4415024,https://www.booking.com/hotel/vn/khach-san-s-hai-tien.vi.html,5,42367
4009,8467979,/vi-vn/khach-san-thu-linh/hotel/thanh-hoa-sam-son-beach-vn.html,3,42368
4010,5960612,/vi-vn/sunny-hotel_2/hotel/thanh-hoa-sam-son-beach-vn.html,3,42370
4011,4181700,https://www.booking.com/hotel/vn/sunny-thanh-hoa.vi.html,5,42370
4012,7095351,/vi-vn/camellia-hotel_2/hotel/thanh-hoa-sam-son-beach-vn.html,3,42371
4013,3000010041158,https://m.traveloka.com/vi-vn/hotel/vietnam/tai-hoa-hotel-3000010041158,2,42371
4014,19130812,-1,4,42371
4015,15852417,/vi-vn/villa-flc-s-m-son-g-n-bi-n/hotel/thanh-hoa-sam-son-beach-vn.html,3,42372
4016,15852417,/vi-vn/villa-flc-s-m-son-g-n-bi-n/hotel/thanh-hoa-sam-son-beach-vn.html,3,42373
4017,10118776,/vi-vn/songdaiduong-villa-1/hotel/thanh-hoa-sam-son-beach-vn.html,3,42374
4018,6416875,https://www.booking.com/hotel/vn/villa-sam-son-7-phong-ngu-co-be-boi-san-vuon-rong.vi.html,5,42374
4019,4974376,/vi-vn/pu-luong-hostel/hotel/thanh-hoa-vn.html,3,42375
4020,24905829,-1,4,42375
4021,5697432,/vi-vn/nghi-son-hotel-thanh-hoa/hotel/tanh-gia-thanh-hoa-vn.html,3,43263
4022,3964008,https://www.booking.com/hotel/vn/nghi-son-thanh-hoa.vi.html,5,43263
4023,4208304,/vi-vn/ngoc-linh-villas/hotel/tanh-gia-thanh-hoa-vn.html,3,43265
4024,2984788,https://www.booking.com/hotel/vn/ngoc-linh-villas.vi.html,5,43265
4025,29845895,-1,4,43265
