,id,name,address,logo,lat,long,star_number,check_in_time,check_out_time,description,district_id,province_id,street_id
636,40511,Philip Bungalow,"131 Tran Hung Dao, Dương Đông, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F4594573.jpg?generation=1563772541047741&alt=media,10.19793034,103.9684906,0,2:00 CH,12:00 CH,"Nằm trên Đảo Phú Quốc, cách Chùa Sùng Hưng trong vòng 2,3 km, <b>Philip Bungalow</b> có dịch vụ nhận phòng/trả phòng cấp tốc, phòng nghỉ không hút thuốc, hồ bơi ngoài trời mở cửa theo mùa, Wi-Fi miễn phí và khu vườn. Resort này nằm cách Bảo tàng Cội Nguồn 600 m, Sòng bài Corona 24 km và công viên giải trí Vinpearl Land Phú Quốc 24 km. Chỗ nghỉ cung cấp dịch vụ đặt vé, dịch vụ đỗ xe cho khách và tổ chức tour du lịch cho khách.\n\nPhòng nghỉ tại <b>Philip Bungalow</b> được trang bị TV màn hình phẳng, máy điều hòa và phòng tắm riêng.\n\nChỗ nghỉ nằm cách Chợ Đêm Phú Quốc 2,4 km và Dinh Cậu 2,7 km.",446,2,
637,40512,Phú Quốc Dumbo (Phu quoc Dumbo),"tổ 7 Ấp Chuồng Vích, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F5028163.jpg?generation=1563772541604116&alt=media,10.37636408,103.8527986,3,14:00,12:00,"<p>Tọa lạc tại vị trí thuận lợi ở Đảo Phú Quốc,&nbsp;<strong>Phú Quốc Dumbo</strong>&nbsp;là một nơi nghỉ chân tuyệt vời để tiếp tục khám phá thành phố sôi động này. Từ đây, thật dễ dàng để trải nghiệm mọi khía cạnh của thành phố sống động này. Chỗ nghỉ có vị trí rất thuận tiện, du khách có thể thoải mái tham quan, khám phá các điểm du lịch nổi tiếng. Công viên giải trí Vinpearl Land Phú Quốc nằm trong bán kính 6 km từ Phu Quoc Dumbo Bungalow trong khi Sòng bạc Corona cách đó 7 km.</p>\n\n<p>Khách sạn có 1 nhà hàng phục vụ các món Á trong khuôn viên theo menu gọi món. Một số địa điểm ẩm thực quanh khách sạn &nbsp;được đánh giá cao&nbsp;gồm có : Gió Biển Restaurant, quán ăn Hoàng Dự, Crab House…</p>\n\n<p>Khách sạn được thiết kế theo phong cách hiện đại, cung cấp các dịch vụ tiện ích và đa dạng :</p>\n\n<ul>\n\t<li>Wifi miễn phí trong khuôn viên.</li>\n\t<li>Dịch vụ giặt là.</li>\n\t<li>Bãi đậu xe miễn phí.</li>\n\t<li>Giặt là</li>\n\t<li>Lễ tân 24/7.</li>\n\t<li>Dọn phòng hàng ngày.</li>\n\t<li>Tiện nghi BBQ.</li>\n</ul>\n\n<p>Khách sạn được đặc biệt yêu thích bởi gia đình và các cặp đôi. Tất cả phòng nghỉ của resort đều được trang bị máy điều hòa, truyền hình cáp màn hình phẳng, tủ lạnh, ấm đun nước, chậu rửa vệ sinh (bidet), máy sấy tóc và bàn làm việc. Các phòng còn có WiFi miễn phí và phòng tắm riêng với vòi sen cùng đồ vệ sinh cá nhân miễn phí. Các phòng tại Phu Quoc Dumbo Bungalow cũng được bố trí khu vực ghế ngồi.</p>\n\n<p>Giờ check-in là 14:00 và check out là 12:00 ngày kế tiếp.</p>\n",446,2,31071
638,40513,Coastal Village Beach Resort Phu Quoc,"Bai Truong, Cửa Lấp, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F1582424.jpg?generation=1563772543033060&alt=media,10.17833042,103.9683304,0,2:00 CH,12:00 CH,"Với khu vực bãi biển riêng kèm giường nằm phơi nắng và dù che nắng, <b>Coastal Village Beach Resort Phu Quoc</b> cung cấp chỗ nghỉ tại thị trấn Dương Đông, huyện đảo Phú Quốc. Resort có nhà hàng trong khuôn viên và quán bar, đồng thời cung cấp Wi-Fi miễn phí trong toàn bộ khuôn viên cũng như chỗ đỗ xe riêng miễn phí tại chỗ.\n\nCác điểm đến nổi tiếng trong phạm vi 4 km từ resort bao gồm Bảo tàng Cội Nguồn, Trại nuôi Ngọc trai Phú Quốc và Chùa Sư Muôn. Sân bay quốc tế Phú Quốc cách đó 5 km.\n\nTất cả chỗ nghỉ tại đây đều có truyền hình cáp màn hình phẳng, tủ lạnh, ấm đun nước và khăn tắm.\n\nDu khách có thể thư giãn với dịch vụ mát-xa và đến bàn đặt tour để thu xếp chương trình du lịch trong ngày.\n\nNhà hàng trong khuôn viên phục vụ một loạt các món ăn Việt Nam và phương Tây, trong khi Beach Bar cung cấp tuyển chọn các loại đồ uống trong nền nhạc.",446,2,
639,40514,Bungalows Phu Quoc,"Tổ 4, ấp Bãi Vòng, xã Hàm Ninh, Phú Quốc, Kiên Giang, Hàm Ninh, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F6749195.jpg?generation=1563772543226631&alt=media,10.14258957,104.0292587,0,12:00 SA,12:00 CH,"With Sung Hung Pagoda reachable in 9 miles, Bungalows Phú Quốc provides accommodations, a restaurant, a garden, a bar and a shared lounge.\n\nAll units come with a seating area, a flat-screen TV with satellite channels and a private bathroom with a hair dryer, bidet and shower. Some units include a patio and/or a balcony with lake or pool views.\n\nGuests at the apartment can enjoy a continental breakfast.\n\nBungalows Phú Quốc has a terrace.\n\nBoth a bicycle rental service and a car rental service are available at the accommodation, while hiking and cycling can be enjoyed nearby.\n\nCorona Casino is 20 miles from Bungalows Phú Quốc, while Vinpearl Land Phu Quoc is 20 miles away.",446,2,
640,40515,KHU NGHỈ DƯỠNG XUÂN KHOA FAMILY (XUAN KHOA FAMILY RESORT),"ap 3, xa cua can, thanh pho phu quoc, tinh kien giang, Cửa Cạn, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F5795569.jpg?generation=1563772542689456&alt=media,10.30748812,103.9136267,0,,,"Conveniently located in Phu Quoc Island, XUAN KHOA FAMILY RESORT is a great base from which to explore this vibrant city. From here, guests can make the most of all that the lively city has to offer. With its convenient location, the property offers easy access to the city's must-see destinations.<BR><BR> Every effort is made to make guests feel comfortable. To do so, the property provides the best in services and amenities. While lodging at this wonderful property, guests can enjoy car park free of charge.<BR><BR> Guests can choose from 14 rooms, all of which exude an atmosphere of total peace and harmony. The property's host of recreational offerings ensures you have plenty to do during your stay. Discover an engaging blend of professional service and a wide array of features at XUAN KHOA FAMILY RESORT.",446,2,
641,40520,NewLand Bay Gánh Dầu Phu Quoc (NewLand Bay Ganh Dau Phu Quoc),"Tổ 1, Xóm Mới, Ấp Gành Dầu, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2FFVETC3QD9C_%2Ftmp%2Fplaytemp5241635300539552486%2FmultipartBody2142573574957274816asTemporaryFile?generation=1586242590618769&alt=media,10.37172882,103.8385364,2,14:00,12:00,"<p><span style=font-size:14px;><span style=color: rgb(56, 56, 56); font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>Nằm trên đảo Phú Quốc, Newland Bay Ganh Dau Phu Quoc cung cấp chỗ nghỉ 2</span> sao, với vị trí đắc địa ngay sát biển, cách<span style=color: rgb(78, 78, 78); font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;> Sân bay quốc tế Phú Quốc 41 phút đi xe và chỉ mất 4 phút đi bộ là tới </span> <span style=color: rgb(78, 78, 78); font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>Vườn Quốc gia Ream</span>.</span></p>\n\n<p><span style=font-size:14px;>Nhà hàng Cây Dừa nằm ngay bên cạnh khách sạn, phục vụ thực đơn đa dạng đặc biệt là các món hải sản của vùng biển nơi đây, vừa thưởng thức món ăn vừa ngắm hoàng hôn trên biển.</span></p>\n\n<p><span style=font-size:14px;><span style=color: rgb(56, 56, 56); font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>Newland Bay Ganh Dau Phu Quoc </span>cung cấp những dịch vụ và tiện nghi đa dạng:<br />\n&nbsp;• Wifi miễn phí toàn bộ khách sạn.<br />\n&nbsp;• Dịch vụ giặt là.<br />\n&nbsp;• Tiện nghi nướng BBQ ngoài trời, ngay sát biển<br />\n&nbsp;• Quầy bar, nhà hàng<br />\n&nbsp;• Dịch vụ xe đưa đón.<br />\n&nbsp;• Dịch vụ đổi ngoại tệ, dịch vụ phòng, đặt tour</span></p>\n\n<p style=color: rgb(56, 56, 56); font-family: BlinkMacSystemFont, -apple-system, &quot;Segoe UI&quot;, Roboto, Helvetica, Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial;><span style=font-size:14px;>Tất cả 12 phòng nghỉ tại khách sạn đều được trang bị khu vực ghế ngồi, TV màn hình phẳng, máy điều hòa, bàn cũng như phòng tắm riêng đi kèm vòi sen và đồ vệ sinh cá nhân miễn phí. Các bạn trẻ hay các gia đình, cặp yêu thích tổ chức tiệc tùng BBQ ngoài trời sát biển thì đây là một điểm đến không thể bỏ qua.</span></p>\n\n<p style=color: rgb(56, 56, 56); font-family: BlinkMacSystemFont, -apple-system, &quot;Segoe UI&quot;, Roboto, Helvetica, Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial;><span style=font-size:14px;>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</span></p>\n",446,2,31055
642,40522,Yokei Hotel,"Group 5, Duong Bao, Cửa Lấp, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F3365054.jpg?generation=1563772546555712&alt=media,10.1303196,103.9815903,0,2:00 CH,12:00 CH,"Nằm trong bán kính 12 km từ Chùa Sùng Hưng và 33 km từ sòng bạc Corona trên đảo Phú Quốc, <b>Yokei Hotel</b> cung cấp chỗ nghỉ với TV màn hình phẳng và Wi-Fi miễn phí.\n\nTất cả các căn hộ gắn máy điều hòa tại đây đều có bếp đầy đủ vật dụng để khách tự nấu ăn. Mỗi căn hộ còn có sân hiên nhìn ra hồ nước.\n\nDu khách có thể thuê xe đạp và xe hơi tại đây.\n\nCông viên giải trí Vinpearl Land Phú Quốc cách đó 33 km.",,2,
643,40527,The Safari Phu Quoc House,"40 Trần Hưng Đạo, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F535996.jpg?generation=1563772547886747&alt=media,10.21333335,103.9590008,2,14:00,12:00,"<p>Khi đến thăm Đảo Phú Quốc, bạn sẽ cảm thấy như đang ở nhà tại <b>The Safari Phu Quoc House</b>, nơi có chất lượng tuyệt vời và dịch vụ chu đáo. Khách sạn chỉ cách trung tâm thành phố 1.00 Km, và thông thường chỉ mất khoảng 20 phút để đến sân bay. Một điểm không kém phần đặc biệt là vị trí khách sạn dễ dàng tiếp cận vô số địa điểm thú vị như Trung tâm lặn biển PADI Việt Nam, Sung Hung Pagoda, Công ty du lịch Việt Nam Explorer.<br />\n<br />\nMọi sự cố gắng đều nhằm mang lại sự thoải mái cho khách hàng. Để làm được điều đó, khách sạn sẽ cung cấp các dịch vụ và tiện nghi tốt nhất. Các tiện nghi như dịch vụ phòng 24 giờ, miễn phí wifi tất cả các phòng, nhận/trả phòng nhanh, giữ hành lý, wifi công cộng luôn luôn sẵn sàng phục vụ mọi khách hàng.<br />\n<br />\nKhách sạn trang bị 8 phòng khách cực đẹp, nhiều phòng còn có tivi màn hình phẳng, internet không dây, internet không dây (miễn phí), phòng không hút thuốc, máy điều hòa. bãi biển riêng, spa, massage, sân vườn của khách sạn là nơi lý tưởng để thư giãn và đổi gió sau một ngày bận rộn. Dù cho lý do của bạn khi đến Đảo Phú Quốc là gì đi nữa, <b>The Safari Phu Quoc House</b> vẫn là một nơi tuyệt vời cho chuyến nghỉ mát vui vẻ và thú vị.</p>\n\n<p>Được thiết kế theo phong cách hiện đại,<b>The Safari Phu Quoc House&nbsp;</b>cung cấp những tiện ích và dịch vụ đa dạng:<br />\n- Wifi miễn phí toàn bộ khách sạn.<br />\n- Dịch vụ giặt là.<br />\n- Dịch vụ phòng.<br />\n- Dịch vụ đưa đón.<br />\n- Nhà hàng phục vụ các món ăn.</p>\n\n<p>Với WiFi miễn phí, quán bar và nhà hàng, The Safari Phu Quoc House nằm trên đảo Phú Quốc, cách Chùa Sùng Hưng 200 m, sòng bạc Corona Casino và công viên giải trí Vinpearl Land Phú Quốc 22 km cũng như Chợ đêm Phú Quốc 300 m.</p>\n\n<p>Khách sạn cách Dinh Cậu 600 m và Trung tâm lặn biển Coco chưa đến 1 km.</p>\n\n<p>Duong Dong là lựa chọn tuyệt vời cho du khách thích&nbsp;ẩm thực,&nbsp;đi dạo trên bãi biểnn&nbsp;và&nbsp;cảnh hoàng hôn.</p>\n\n<p>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.<br />\n&nbsp;</p>\n",446,2,478
644,40529,Love Sea Guest House,"66G Trần Hưng Đạo, Dương Đông, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F5186560.jpg?generation=1563772550802015&alt=media,10.21187973,103.9595337,0,2:00 CH,12:00 CH,"Nằm trên đảo Phú Quốc, <b>Love Sea Guest House</b> cung cấp chỗ nghỉ với khu vực bãi biển riêng, tiện nghi BBQ, sân hiên, nhà hàng, sảnh khách chung, dịch vụ phòng và Wi-Fi miễn phí. Bàn đặt tour có thể hỗ trợ khách lên kế hoạch cho những ngày đi chơi.\n\nCác phòng tại nhà nghỉ đều được trang bị TV truyền hình cáp màn hình phẳng, phòng tắm riêng và khu vực ghế ngồi, trong khi một số phòng có tầm nhìn ra biển.\n\nCâu cá là hoạt động phổ biến trong khu vực và <b>Love Sea Guest House</b> cũng cung cấp dịch vụ cho thuê xe hơi.\n\nChùa Sùng Hưng cách chỗ nghỉ này chưa đầy 1 km.",446,2,
645,40530,Quang Trung Phu Quoc Hotel,"Nguyen An Ninh 9, Dương Đông, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F1730816.jpg?generation=1563772550355143&alt=media,10.21722031,103.9601135,0,2:00 CH,12:00 CH,"<b>Quang Trung Phu Quoc Hotel</b> là khách sạn có dịch vụ trợ giúp đặc biệt, phòng không hút thuốc, sân hiên, WiFi miễn phí và sảnh khách chung tọa lạc tại vị trí thuận tiện ở thị trấn Dương Đông trên đảo Phú Quốc, cách Chùa Sùng Hưng 300 m, công viên giải trí Vinpearl Land Phú Quốc 22 km và Chợ đêm Phú Quốc 400 m. Phòng nghỉ tại đây có ban công nhìn ra biển.\n\nPhòng được trang bị truyền hình cáp màn hình phẳng, ấm đun nước, chậu rửa vệ sinh (bidet), đồ vệ sinh cá nhân miễn phí, bàn, phòng tắm riêng và phòng tắm chung với vòi sen.\n\nKhách sạn cũng cung cấp dịch vụ cho thuê xe máy và xe hơi. Đạp xe là hoạt động phổ biến tại khu vực.\n\nNhân viên tại quầy lễ tân của khách sạn có thể cung cấp thông tin giúp khách tham quan khu vực xung quanh một cách thuận tiện.\n\n<b>Quang Trung Phu Quoc Hotel</b> cách Dinh Cậu 400 m, Trung tâm lặn Coco 500 m và sân bay quốc tế Phú Quốc 8 km.",446,2,
646,40531,VELA Bungalow,"Group 3, Cua Lap, Duong To, Phu Quoc, Kien Giang, Cửa Lấp, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F5907145.jpg?generation=1563772551609766&alt=media,10.18480968,103.9703064,0,2:00 CH,12:00 CH,"Nằm cách Chùa Sùng Hưng 4,2 km, <b>VELA Bungalow</b> có vườn, sân hiên và các phòng gắn máy điều hòa với ban công cùng Wi-Fi miễn phí.\n\nTất cả phòng nghỉ tại đây đều được bố trí phòng tắm riêng với vòi sen, đồ vệ sinh cá nhân miễn phí và máy sấy tóc.\n\nNhà nghỉ dưỡng này cung cấp cả dịch vụ cho thuê xe đạp lẫn xe hơi. Quý khách có thể đi bộ đường dài ở gần đó.\n\nTrang trại ngọc trai Phú Quốc cách 3,7 km từ <b>VELA Bungalow</b>, trong khi Dinh Cậu cách đó 5 km.",446,2,
647,40532,Y Thu Guesthouse,"Group 3, Khu Pho 2, An Thoi, An Thới, Đảo Phú Quốc, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F2235013.jpg?generation=1563772551601145&alt=media,10.01543045,104.0106201,0,7:00 SA,12:00 CH,"Với sân hiên và sảnh khách chung, <b>Y Thu Guesthouse</b> nằm ở đảo Phú Quốc và cách Chùa Sùng Hưng 23 km, công viên giải trí Vinpearl Land Phú Quốc 39 km, Nhà tù Phú Quốc 13 km và Trang trại Ngọc trai Phú Quốc 16 km. Chỗ nghỉ có quầy lễ tân 24 giờ cũng như Wi-Fi miễn phí.\n\nCác phòng nghỉ tại đây được trang bị TV màn hình phẳng, tủ lạnh và phòng tắm riêng. Một số phòng tại <b>Y Thu Guesthouse</b> cũng có ban công.\n\nBữa sáng kiểu Á được phục vụ hàng ngày.\n\nSuối Tranh nằm trong bán kính 18 km từ chỗ nghỉ này trong khi Làng Chài Hàm Ninh cách đó 19 km. Sân bay gần nhất là sân bay quốc tế Phú Quốc, cách <b>Y Thu Guesthouse</b> 18 km.",446,2,
648,40533,Nipola Hotel,"40 Bạch Đằng, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F2395355.jpg?generation=1563772552117161&alt=media,10.21562958,103.9620514,2,14:00,12:00,"<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Nipola Hotel cung cấp chỗ nghỉ tiêu chuẩn gắn điều hòa tại thị trấn Dương Đông ở Phú Quốc. <b style=box-sizing: border-box; font-weight: 700; color: rgb(51, 51, 51); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;>Nipola Hotel</b><span style=color: rgb(51, 51, 51); font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>&nbsp;cách chùa Sùng Hưng 300 m và cách Dinh Cậu 700 m. Công viên giải trí Vinpearl Land Phú Quốc và vườn thú Vinpearl Night Safari đều nằm trong bán kính 18 km từ chỗ nghỉ. Sân bay gần nhất là sân bay quốc tế Phú Quốc, cách đó 6 km.</span> </span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;><span style=color: rgb(51, 51, 51); font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>Một số địa điểm ẩm thực quanh khách sạn được đánh giá cao như:&nbsp;</span></span></span>Rory's Bar, nhà hàng Ra Khơi, chợ Dương Đông...</p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Nipola Hotel cung cấp nhiều dịch vụ và tiện nghi đa dạng cho du khách:</span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>• Wifi miễn phí toàn bộ khách sạn.<br />\n&nbsp;• Dịch vụ giặt là.<br />\n&nbsp;• Bãi đậu xe miễn phí.<br />\n&nbsp;• Phòng không hút thuốc.<br />\n&nbsp;• Dịch vụ xe đưa đón.<br />\n&nbsp;• Quầy lễ tân 24h.</span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>&nbsp;<span style=color: rgb(56, 56, 56); font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;>Tất cả 39 phòng của khách sạn đều được trang bị TV màn hình phẳng với các kênh truyền hình cáp và tủ lạnh mini. Một số phòng có cửa sổ nhìn ra cảnh biển/sông. Phòng tắm riêng đi kèm tiện nghi vòi sen, dép cùng đồ vệ sinh cá nhân miễn phí. Nơi đây được các gia đình, cặp đôi đặc biệt ưa thích.</span> </span></span></p>\n\n<p><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Giờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.</span></span></p>\n",446,2,31058
649,40534,Solida Phu Quoc Resort,"Tổ 1 Cửa Dương, Phú Quốc, Kiên Giang",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F6794310.jpg?generation=1563772550480156&alt=media,10.24505435,103.9598199,1,14:00,12:00,"<p style=text-align: justify;><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Solida nằm ở Cửa Dương, huyện Phú Quốc, Kiên Giang rất thuận tiện cho việc di chuyển đến các địa điểm du lịch trên thành phố như: Thị trấn Dương Đông 4 km,&nbsp;Chợ đêm Phú Quốc 4.6 km và&nbsp;Chùa Sư Muôn 5,1 km.&nbsp;Từ&nbsp;sân bay Phú Quốc di chuyển đến Solida Resort Phu Quoc<strong>&nbsp;</strong>với quãng đường&nbsp;15 km.</span></span></p>\n\n<p style=text-align: justify;><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Quanh chỗ nghỉ có nhiều địa điểm quán ngon nổi tiếng như: Chuồn Chuồn coffe, Sunset santo, Vườn Tiêu, Rượu Sim hay nhà Thùng nước mắm....&nbsp;</span></span></p>\n\n<h3 style=text-align: justify;><span style=font-size:14px;><span style=font-family:Arial,Helvetica,sans-serif;>Solida Resort Phu Quoc cung cấp nhiều dịch vụ đa dạng để đảm bảo đem tới sự thoải mái nhất cho du khách như:&nbsp;</span></span></h3>\n\n<ul>\n\t<li>Đưa/ đón khách sân bay.</li>\n\t<li>Đưa/ đón khách bến phà.</li>\n\t<li>Đưa/ đón khách ga tàu.</li>\n\t<li>Đổi ngoại tệ.</li>\n\t<li>Bán tour.</li>\n\t<li>Nhà hàng.</li>\n\t<li>Quầy bar.</li>\n\t<li>Hồ bơi ngoài trời.</li>\n</ul>\n\n<p>Phòng nghỉ&nbsp;được trang bị các tiện nghi như TV màn hình phẳng truyền hình cáp,&nbsp;điều hòa nhiệt độ, tủ đựng quần áo và bàn làm việc. Phòng tắm riêng đi kèm đồ vệ sinh cá nhân, dép, vòi&nbsp;tắm và vòi sen. Với các dịch vụ và tiện nghi như trên chắc chắn sẽ đem lại kỷ nghỉ tuyệt vời cho du khách.</p>\n\n<p>Giờ check in 14:00, giờ check out 12:00</p>\n",446,2,102
