,domain_hotel_id,url,domain_id,hotel_id,min_price
20374,1000000564953,https://m.traveloka.com/vi-vn/hotel/vietnam/platinum-boutique-residence--hotel-1000000564953,2,9176,728000
20375,13168263,-1,4,9176,381818
20376,545120,/vi-vn/asian-ruby-center-point-hotel/hotel/ho-chi-minh-city-vn.html,3,9195,-1
20377,13194594,-1,4,9195,-1
20378,1000000493398,https://m.traveloka.com/vi-vn/hotel/vietnam/a25-hotel-nguyen-cu-trinh-1000000493398,2,9630,630000
20379,10024186,-1,4,9630,606061
20380,305715,/vi-vn/saigon-sky-hotel/hotel/ho-chi-minh-city-vn.html,3,9637,450216
20381,1000000493406,https://m.traveloka.com/vi-vn/hotel/vietnam/a25-hotel-hai-ba-trung-1000000493406,2,9637,690000
20382,10024351,-1,4,9637,597403
20383,29145224,-1,4,9653,458875
20384,523102,/vi-vn/hotel-boss-3-ben-thanh-market-southern-gate/hotel/ho-chi-minh-city-vn.html,3,9653,565714
20385,295219,/vi-vn/a-em-phan-boi-chau-hotel/hotel/ho-chi-minh-city-vn.html,3,9663,789488
20386,1000000402070,https://m.traveloka.com/vi-vn/hotel/vietnam/aem---phan-boi-chau-1000000402070,2,9663,882150
20387,4901671,-1,4,9663,760953
20388,1158663,/vi-vn/roseland-corp-hotel/hotel/ho-chi-minh-city-vn.html,3,9794,-1
20389,1000000365873,https://m.traveloka.com/vi-vn/hotel/vietnam/bel-ami-saigon-hotel-former-roseland-inn-hotel-1000000365873,2,9794,5018494
20390,13322254,-1,4,9794,-1
20391,5025067,/vi-vn/rosa-hotel-spa_3/hotel/ho-chi-minh-city-vn.html,3,9800,-1
20392,1000000441030,https://m.traveloka.com/vi-vn/hotel/vietnam/rosa-hotel--spa-1000000441030,2,9800,376081
20393,6600986,-1,4,9800,422089
20394,652210,/vi-vn/saga-hotel/hotel/ho-chi-minh-city-vn.html,3,9801,-1
20395,9000000874704,https://m.traveloka.com/vi-vn/hotel/vietnam/saigon-hanoi-hotel---thi-sach-9000000874704,2,9801,-1
20396,398910,/vi-vn/meraki-hotel/hotel/ho-chi-minh-city-vn.html,3,9802,259999
20397,1000000414889,https://m.traveloka.com/vi-vn/hotel/vietnam/meraki-hotel-1000000414889,2,9802,308000
20398,5295433,-1,4,9802,364069
20399,1181039,/vi-vn/happy-homes/hotel/ho-chi-minh-city-vn.html,3,9804,-1
20400,18907482,-1,4,9804,649351
20401,3000010034449,https://m.traveloka.com/vi-vn/hotel/vietnam/happy-homes---co-giang-3000010034449,2,9804,753528
20402,24133263,-1,4,9805,251905
20403,3000010028334,https://m.traveloka.com/vi-vn/hotel/vietnam/ck-saigon-central-hotel-3000010028334,2,9805,275000
20404,847511,/vi-vn/bi-saigon-hotel/hotel/ho-chi-minh-city-vn.html,3,9805,406926
